2024-08-04 08:08:32.024 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45036) with Foundation doing classification
2024-08-04 08:08:32.025 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 0
2024-08-04 08:08:32.025 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-04 08:08:32.025 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_features: 100
2024-08-04 08:08:32.025 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_classes: 10
2024-08-04 08:08:32.025 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     dim: 512
2024-08-04 08:08:32.026 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_layers: 12
2024-08-04 08:08:32.026 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_heads: 4
2024-08-04 08:08:32.026 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     attn_dropout: 0.0
2024-08-04 08:08:32.026 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     y_as_float_embedding: True
2024-08-04 08:08:32.035 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     linear_attention: True
2024-08-04 08:08:32.035 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_samples_support: 8192
2024-08-04 08:08:32.035 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_samples_query: 1024
2024-08-04 08:08:32.035 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_epochs: 0
2024-08-04 08:08:32.040 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     optimizer: adamw
2024-08-04 08:08:32.041 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr: 1e-05
2024-08-04 08:08:32.041 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     weight_decay: 0
2024-08-04 08:08:32.041 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr_scheduler: False
2024-08-04 08:08:32.043 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr_scheduler_patience: 30
2024-08-04 08:08:32.044 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     early_stopping_patience: 40
2024-08-04 08:08:32.044 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_pretrained_weights: True
2024-08-04 08:08:32.044 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     path_to_weights: outputs/2024-07-31/15-26-05/weights/model_step_500000.pt
2024-08-04 08:08:32.044 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_ensembles: 1
2024-08-04 08:08:32.045 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_quantile_transformer: True
2024-08-04 08:08:32.045 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_feature_count_scaling: True
2024-08-04 08:08:32.045 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     name: FOUNDATION
2024-08-04 08:08:32.231 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45036) with FOUNDATION doing CLASSIFICATION
2024-08-04 08:08:37.898 | INFO     | tabularbench.core.trainer_finetune:train:83 - Epoch 000 | Train loss: -.---- | Train score: -.---- | Val loss: 0.5771 | Val score: 0.6959
2024-08-04 08:08:44.739 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_0 :: train: 0.7419, val: 0.6951, test: 0.7102
2024-08-04 08:08:44.980 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45036) with FOUNDATION doing CLASSIFICATION
2024-08-04 08:08:47.517 | INFO     | tabularbench.core.trainer_finetune:train:83 - Epoch 000 | Train loss: -.---- | Train score: -.---- | Val loss: 0.5721 | Val score: 0.6970
2024-08-04 08:08:52.143 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_1 :: train: 0.7413, val: 0.6826, test: 0.7245
2024-08-04 08:08:52.225 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45036) with FOUNDATION doing CLASSIFICATION
2024-08-04 08:08:55.150 | INFO     | tabularbench.core.trainer_finetune:train:83 - Epoch 000 | Train loss: -.---- | Train score: -.---- | Val loss: 0.5656 | Val score: 0.7018
2024-08-04 08:08:59.068 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_2 :: train: 0.7432, val: 0.7002, test: 0.7131
2024-08-04 08:08:59.071 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45036) with Foundation doing CLASSIFICATION
2024-08-04 08:08:59.071 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-04 08:08:59.073 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7419, val: 0.6951, test: 0.7102
2024-08-04 08:08:59.074 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.7413, val: 0.6826, test: 0.7245
2024-08-04 08:08:59.075 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.7432, val: 0.7002, test: 0.7131
2024-08-04 08:08:59.076 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.7421, val: 0.6926, test: 0.7159
