2024-08-03 10:32:39.731 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing classification
2024-08-03 10:32:39.733 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 1
2024-08-03 10:32:39.733 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-03 10:32:39.734 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 3600
2024-08-03 10:32:39.734 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-03 10:32:39.863 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:33:13.358 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_0 :: train: 0.8159, val: 0.6951, test: 0.7113
2024-08-03 10:33:13.484 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:33:41.610 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_1 :: train: 0.9037, val: 0.6843, test: 0.7199
2024-08-03 10:33:41.734 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:34:14.803 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_2 :: train: 0.8685, val: 0.6893, test: 0.7148
2024-08-03 10:34:14.804 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing CLASSIFICATION
2024-08-03 10:34:14.805 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-03 10:34:14.806 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.8159, val: 0.6951, test: 0.7113
2024-08-03 10:34:14.807 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.9037, val: 0.6843, test: 0.7199
2024-08-03 10:34:14.808 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.8685, val: 0.6893, test: 0.7148
2024-08-03 10:34:14.810 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.8627, val: 0.6896, test: 0.7153
