2024-08-03 10:28:33.103 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing classification
2024-08-03 10:28:33.107 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 8
2024-08-03 10:28:33.107 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-03 10:28:33.108 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 3600
2024-08-03 10:28:33.108 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-03 10:28:33.279 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:29:03.252 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_0 :: train: 0.7249, val: 0.6910, test: 0.7055
2024-08-03 10:29:03.354 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:29:32.900 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_1 :: train: 0.9195, val: 0.6884, test: 0.7148
2024-08-03 10:29:33.001 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:30:01.507 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_2 :: train: 0.8202, val: 0.6918, test: 0.7105
2024-08-03 10:30:01.509 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing CLASSIFICATION
2024-08-03 10:30:01.510 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-03 10:30:01.512 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7249, val: 0.6910, test: 0.7055
2024-08-03 10:30:01.514 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.9195, val: 0.6884, test: 0.7148
2024-08-03 10:30:01.516 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.8202, val: 0.6918, test: 0.7105
2024-08-03 10:30:01.518 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.8215, val: 0.6904, test: 0.7103
