2024-08-09 05:13:05.202 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing classification
2024-08-09 05:13:05.205 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 7
2024-08-09 05:13:05.206 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-09 05:13:05.206 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 300
2024-08-09 05:13:05.207 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-09 05:13:05.402 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-09 05:18:08.057 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-09 05:18:09.182 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-09 05:18:10.169 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-09 05:18:11.138 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_0 :: train: 0.7460, val: 0.7002, test: 0.7102
2024-08-09 05:18:11.274 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-09 05:23:14.949 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-09 05:30:58.772 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-09 05:32:06.733 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-09 05:34:30.068 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_1 :: train: 0.7390, val: 0.6910, test: 0.7249
2024-08-09 05:34:30.175 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-09 05:39:31.461 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-09 05:47:13.198 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-09 05:48:22.834 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-09 05:50:47.708 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_2 :: train: 0.7412, val: 0.7010, test: 0.7152
2024-08-09 05:50:47.711 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing CLASSIFICATION
2024-08-09 05:50:47.712 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-09 05:50:47.714 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7460, val: 0.7002, test: 0.7102
2024-08-09 05:50:47.715 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.7390, val: 0.6910, test: 0.7249
2024-08-09 05:50:47.716 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.7412, val: 0.7010, test: 0.7152
2024-08-09 05:50:47.719 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.7421, val: 0.6974, test: 0.7168
