2024-08-03 10:21:03.065 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing classification
2024-08-03 10:21:03.067 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 1
2024-08-03 10:21:03.067 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-03 10:21:03.067 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 3600
2024-08-03 10:21:03.067 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-03 10:21:03.189 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:21:32.746 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_0 :: train: 0.7544, val: 0.6968, test: 0.7098
2024-08-03 10:21:32.857 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:21:59.925 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_1 :: train: 0.9195, val: 0.6884, test: 0.7148
2024-08-03 10:22:00.067 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:22:29.724 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_2 :: train: 0.8202, val: 0.6918, test: 0.7105
2024-08-03 10:22:29.727 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing CLASSIFICATION
2024-08-03 10:22:29.728 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-03 10:22:29.731 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7544, val: 0.6968, test: 0.7098
2024-08-03 10:22:29.733 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.9195, val: 0.6884, test: 0.7148
2024-08-03 10:22:29.734 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.8202, val: 0.6918, test: 0.7105
2024-08-03 10:22:29.737 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.8314, val: 0.6924, test: 0.7117
