2024-08-08 21:32:29.066 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing classification
2024-08-08 21:32:29.068 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 2
2024-08-08 21:32:29.069 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-08 21:32:29.069 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 300
2024-08-08 21:32:29.069 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-08 21:32:29.218 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-08 21:37:29.099 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 21:42:12.030 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 21:42:54.947 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 21:44:23.940 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_0 :: train: 0.7462, val: 0.6943, test: 0.7120
2024-08-08 21:44:24.051 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-08 21:49:27.687 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 21:49:31.718 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 21:49:35.264 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 21:49:38.853 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_1 :: train: 0.7652, val: 0.6893, test: 0.7263
2024-08-08 21:49:38.965 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-08 21:54:41.240 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 21:54:42.457 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 21:54:43.541 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 21:54:44.560 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_2 :: train: 0.7499, val: 0.6985, test: 0.7138
2024-08-08 21:54:44.562 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing CLASSIFICATION
2024-08-08 21:54:44.563 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-08 21:54:44.564 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7462, val: 0.6943, test: 0.7120
2024-08-08 21:54:44.565 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.7652, val: 0.6893, test: 0.7263
2024-08-08 21:54:44.566 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.7499, val: 0.6985, test: 0.7138
2024-08-08 21:54:44.569 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.7538, val: 0.6940, test: 0.7174
