2024-03-24 19:10:23.944 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on heloc (id=45026) with Foundation doing classification
2024-03-24 19:10:23.945 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 6
2024-03-24 19:10:23.946 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-03-24 19:10:23.946 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_features: 100
2024-03-24 19:10:23.946 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_classes: 10
2024-03-24 19:10:23.946 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     dim: 512
2024-03-24 19:10:23.946 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_layers: 12
2024-03-24 19:10:23.947 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_heads: 4
2024-03-24 19:10:23.947 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     attn_dropout: 0.0
2024-03-24 19:10:23.947 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     y_as_float_embedding: True
2024-03-24 19:10:23.947 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     linear_attention: False
2024-03-24 19:10:23.947 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_samples_support: 8192
2024-03-24 19:10:23.947 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_samples_query: 1024
2024-03-24 19:10:23.947 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_epochs: 300
2024-03-24 19:10:23.948 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     optimizer: adamw
2024-03-24 19:10:23.948 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr: 1e-05
2024-03-24 19:10:23.948 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     weight_decay: 0
2024-03-24 19:10:23.948 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr_scheduler: False
2024-03-24 19:10:23.948 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr_scheduler_patience: 30
2024-03-24 19:10:23.948 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     early_stopping_patience: 40
2024-03-24 19:10:23.949 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_pretrained_weights: True
2024-03-24 19:10:23.949 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     path_to_weights: outputs_done/foundation_tabpfn_big_300k/weights/model_step_300000.pt
2024-03-24 19:10:23.949 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_ensembles: 1
2024-03-24 19:10:23.949 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_quantile_transformer: True
2024-03-24 19:10:23.949 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_feature_count_scaling: True
2024-03-24 19:10:24.073 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of heloc (id=45026) with FOUNDATION doing CLASSIFICATION
2024-03-24 19:10:27.366 | INFO     | tabularbench.core.trainer_finetune:train:81 - Epoch 000 | Train loss: -.---- | Train score: -.---- | Val loss: 0.5627 | Val score: 0.7114
2024-03-24 19:10:29.315 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 001 | Train loss: 0.5699 | Train score: 0.7119 | Val loss: 0.5578 | Val score: 0.7200
2024-03-24 19:10:30.485 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 002 | Train loss: 0.5918 | Train score: 0.6982 | Val loss: 0.5577 | Val score: 0.7121
2024-03-24 19:10:31.811 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 003 | Train loss: 0.5589 | Train score: 0.7207 | Val loss: 0.5592 | Val score: 0.7136
2024-03-24 19:10:32.707 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 004 | Train loss: 0.5635 | Train score: 0.7158 | Val loss: 0.5573 | Val score: 0.7136
2024-03-24 19:10:33.909 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 005 | Train loss: 0.5611 | Train score: 0.7148 | Val loss: 0.5553 | Val score: 0.7186
2024-03-24 19:10:35.300 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 006 | Train loss: 0.5800 | Train score: 0.7021 | Val loss: 0.5542 | Val score: 0.7179
2024-03-24 19:10:36.510 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 007 | Train loss: 0.5856 | Train score: 0.6768 | Val loss: 0.5535 | Val score: 0.7186
2024-03-24 19:10:37.757 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 008 | Train loss: 0.5551 | Train score: 0.7139 | Val loss: 0.5530 | Val score: 0.7179
2024-03-24 19:10:39.107 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 009 | Train loss: 0.5617 | Train score: 0.6992 | Val loss: 0.5526 | Val score: 0.7200
2024-03-24 19:10:40.416 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 010 | Train loss: 0.5784 | Train score: 0.6885 | Val loss: 0.5535 | Val score: 0.7229
2024-03-24 19:10:41.215 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 011 | Train loss: 0.5819 | Train score: 0.6982 | Val loss: 0.5541 | Val score: 0.7250
2024-03-24 19:10:41.993 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 012 | Train loss: 0.5742 | Train score: 0.6982 | Val loss: 0.5541 | Val score: 0.7257
2024-03-24 19:10:42.684 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 013 | Train loss: 0.5647 | Train score: 0.7139 | Val loss: 0.5534 | Val score: 0.7243
2024-03-24 19:10:43.368 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 014 | Train loss: 0.5499 | Train score: 0.7227 | Val loss: 0.5525 | Val score: 0.7293
2024-03-24 19:10:44.817 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 015 | Train loss: 0.5502 | Train score: 0.7236 | Val loss: 0.5519 | Val score: 0.7264
2024-03-24 19:10:46.100 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 016 | Train loss: 0.5873 | Train score: 0.6875 | Val loss: 0.5520 | Val score: 0.7257
