2024-08-08 17:02:22.498 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing classification
2024-08-08 17:02:22.500 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 4
2024-08-08 17:02:22.500 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-08 17:02:22.501 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 300
2024-08-08 17:02:22.501 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-08 17:02:22.654 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-08 17:07:25.014 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 17:07:25.263 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 17:07:25.314 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 17:07:25.363 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_0 :: train: 0.7518, val: 0.6926, test: 0.7059
2024-08-08 17:07:25.479 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-08 17:12:28.716 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 17:12:30.145 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 17:12:31.266 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 17:12:32.316 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_1 :: train: 0.7794, val: 0.6859, test: 0.7174
2024-08-08 17:12:32.428 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-08 17:17:32.079 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 17:17:33.346 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 17:17:34.449 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 17:17:35.541 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_2 :: train: 0.7558, val: 0.6960, test: 0.7141
2024-08-08 17:17:35.543 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing CLASSIFICATION
2024-08-08 17:17:35.543 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-08 17:17:35.545 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7518, val: 0.6926, test: 0.7059
2024-08-08 17:17:35.546 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.7794, val: 0.6859, test: 0.7174
2024-08-08 17:17:35.547 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.7558, val: 0.6960, test: 0.7141
2024-08-08 17:17:35.550 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.7623, val: 0.6915, test: 0.7125
