2024-03-24 09:45:13.340 | INFO     | __main__:main:25 - Finished creating main config
2024-03-24 09:45:13.340 | DEBUG    | __main__:check_existence_of_benchmark_results_csv:50 - Found data/reformatted_results_whytrees.nc
2024-03-24 09:45:13.340 | DEBUG    | __main__:check_existence_of_benchmark_results_csv:56 - Found data/reformatted_results_tabzilla.nc
2024-03-24 09:45:13.349 | INFO     | __main__:main:34 - Start benchmark sweep for tabzilla_has_completed_runs
2024-03-24 09:45:13.349 | INFO     | tabularbench.sweeps.run_sweep:run_sweep:23 - Start default search for Foundation on tabzilla_has_completed_runs
2024-03-24 09:45:13.356 | INFO     | tabularbench.sweeps.run_sweep:log_ignore_datasets:226 - All openml datasets in the benchmark will be used, non ignored
2024-03-24 09:45:16.990 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 0 runs have been attempted
2024-03-24 09:45:17.217 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on tabzilla_has_completed_runs with dataset monks-problems-2 (id=146065)
2024-03-24 09:45:17.404 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:1 is found and grabbed
2024-03-24 09:45:17.407 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 1 runs are busy and 1 runs have been attempted
2024-03-24 09:45:17.626 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on tabzilla_has_completed_runs with dataset LED-display-domain-7digit (id=125921)
2024-03-24 09:45:17.840 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:6 is found and grabbed
2024-03-24 09:45:17.845 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 2 runs are busy and 2 runs have been attempted
2024-03-24 09:45:18.044 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on tabzilla_has_completed_runs with dataset fri_c0_100_5 (id=3620)
2024-03-24 09:48:43.882 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:6 is found and grabbed
2024-03-24 09:48:43.889 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 2 runs are busy and 3 runs have been attempted
2024-03-24 09:48:44.110 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on tabzilla_has_completed_runs with dataset tic-tac-toe (id=49)
2024-03-24 09:48:44.545 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (1 runs total) to outputs/2024-03-24/09-45-13/foundation-default-tabzilla_has_completed_runs/results_sweep.nc
2024-03-24 09:49:00.565 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:0 is found and grabbed
2024-03-24 09:49:00.572 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 2 runs are busy and 4 runs have been attempted
2024-03-24 09:49:00.705 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on tabzilla_has_completed_runs with dataset pc3 (id=3903)
2024-03-24 09:49:01.162 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (2 runs total) to outputs/2024-03-24/09-45-13/foundation-default-tabzilla_has_completed_runs/results_sweep.nc
2024-03-24 09:49:32.111 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:1 is found and grabbed
2024-03-24 09:49:32.122 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 2 runs are busy and 5 runs have been attempted
2024-03-24 09:49:32.260 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on tabzilla_has_completed_runs with dataset visualizing_environmental (id=3602)
2024-03-24 09:49:32.616 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (3 runs total) to outputs/2024-03-24/09-45-13/foundation-default-tabzilla_has_completed_runs/results_sweep.nc
2024-03-24 09:51:03.379 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:0 is found and grabbed
2024-03-24 09:51:03.385 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 2 runs are busy and 6 runs have been attempted
2024-03-24 09:51:03.636 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on tabzilla_has_completed_runs with dataset blood-transfusion-service-center (id=145836)
