2024-08-09 05:43:01.920 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing classification
2024-08-09 05:43:01.922 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 8
2024-08-09 05:43:01.923 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-09 05:43:01.923 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 300
2024-08-09 05:43:01.923 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-09 05:43:02.069 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-09 05:48:04.240 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-09 05:48:05.863 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-09 05:48:07.152 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-09 05:48:08.482 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_0 :: train: 0.7681, val: 0.6926, test: 0.7109
2024-08-09 05:48:08.595 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-09 05:53:12.681 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-09 06:01:36.855 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-09 06:02:51.085 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-09 06:05:26.054 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_1 :: train: 0.7386, val: 0.6926, test: 0.7281
2024-08-09 06:05:26.178 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-09 06:10:26.735 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-09 06:10:28.023 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-09 06:10:29.152 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-09 06:10:30.267 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_2 :: train: 0.7547, val: 0.6893, test: 0.7123
2024-08-09 06:10:30.269 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing CLASSIFICATION
2024-08-09 06:10:30.270 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-09 06:10:30.271 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7681, val: 0.6926, test: 0.7109
2024-08-09 06:10:30.272 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.7386, val: 0.6926, test: 0.7281
2024-08-09 06:10:30.273 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.7547, val: 0.6893, test: 0.7123
2024-08-09 06:10:30.276 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.7538, val: 0.6915, test: 0.7171
