2024-08-08 19:26:49.257 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing classification
2024-08-08 19:26:49.263 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 8
2024-08-08 19:26:49.274 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-08 19:26:49.275 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 300
2024-08-08 19:26:49.276 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-08 19:26:49.978 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-08 19:32:08.981 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 19:32:11.751 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 19:32:14.100 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 19:32:16.367 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_0 :: train: 0.7466, val: 0.6977, test: 0.7091
2024-08-08 19:32:16.519 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-08 19:37:58.098 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 19:38:00.633 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 19:38:02.573 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 19:38:04.882 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_1 :: train: 0.7381, val: 0.6817, test: 0.7220
2024-08-08 19:38:05.042 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45036) with AUTOGLUON doing CLASSIFICATION
2024-08-08 19:44:05.974 | INFO     | tabularbench.core.run_experiment:run_experiment_:80 - Testing on training...
2024-08-08 19:44:11.549 | INFO     | tabularbench.core.run_experiment:run_experiment_:82 - Testing on validation...
2024-08-08 19:44:17.053 | INFO     | tabularbench.core.run_experiment:run_experiment_:84 - Testing on test...
2024-08-08 19:44:23.994 | INFO     | tabularbench.core.run_experiment:run_experiment_:87 - split_2 :: train: 0.7582, val: 0.6951, test: 0.7148
2024-08-08 19:44:23.997 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45036) with AutoGluon doing CLASSIFICATION
2024-08-08 19:44:24.008 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-08 19:44:24.016 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.7466, val: 0.6977, test: 0.7091
2024-08-08 19:44:24.018 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.7381, val: 0.6817, test: 0.7220
2024-08-08 19:44:24.019 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.7582, val: 0.6951, test: 0.7148
2024-08-08 19:44:24.022 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.7476, val: 0.6915, test: 0.7153
