2024-08-03 10:58:56.182 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing classification
2024-08-03 10:58:56.185 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 8
2024-08-03 10:58:56.186 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-08-03 10:58:56.186 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     time_limit: 3600
2024-08-03 10:58:56.186 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     num_cpus: 8
2024-08-03 10:58:56.367 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:59:27.494 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_0 :: train: 0.8097, val: 0.6943, test: 0.7123
2024-08-03 10:59:27.579 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 2/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-03 10:59:53.009 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_1 :: train: 0.9037, val: 0.6843, test: 0.7199
2024-08-03 10:59:53.134 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 3/3 of default-of-credit-card-clients (id=45020) with AUTOGLUON doing CLASSIFICATION
2024-08-03 11:00:23.192 | INFO     | tabularbench.core.run_experiment:run_experiment_:85 - split_2 :: train: 0.8685, val: 0.6893, test: 0.7148
2024-08-03 11:00:23.193 | INFO     | tabularbench.core.run_experiment:run_experiment:42 - Finished experiment on default-of-credit-card-clients (id=45020) with AutoGluon doing CLASSIFICATION
2024-08-03 11:00:23.194 | INFO     | tabularbench.core.run_experiment:run_experiment:43 - Final scores: 
2024-08-03 11:00:23.195 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_0 :: train: 0.8097, val: 0.6943, test: 0.7123
2024-08-03 11:00:23.196 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_1 :: train: 0.9037, val: 0.6843, test: 0.7199
2024-08-03 11:00:23.198 | INFO     | tabularbench.core.run_experiment:run_experiment:46 - cv_split_2 :: train: 0.8685, val: 0.6893, test: 0.7148
2024-08-03 11:00:23.199 | INFO     | tabularbench.core.run_experiment:run_experiment:53 - cv_average :: train: 0.8606, val: 0.6893, test: 0.7157
