2024-04-28 16:31:41.800 | INFO     | __main__:main:25 - Finished creating main config
2024-04-28 16:31:41.800 | DEBUG    | __main__:check_existence_of_benchmark_results_csv:50 - Found data/reformatted_results_whytrees.nc
2024-04-28 16:31:41.800 | DEBUG    | __main__:check_existence_of_benchmark_results_csv:56 - Found data/reformatted_results_tabzilla.nc
2024-04-28 16:31:41.811 | INFO     | __main__:main:34 - Start benchmark sweep for categorical_classification
2024-04-28 16:31:41.811 | INFO     | tabularbench.sweeps.run_sweep:run_sweep:23 - Start default search for Foundation on categorical_classification
2024-04-28 16:31:41.817 | INFO     | tabularbench.sweeps.run_sweep:log_ignore_datasets:226 - All openml datasets in the benchmark will be used, non ignored
2024-04-28 16:31:44.928 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 0 runs have been attempted
2024-04-28 16:31:44.992 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset road-safety (id=45038)
2024-04-28 16:31:53.575 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:31:53.580 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 1 runs have been attempted
2024-04-28 16:31:53.609 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset road-safety (id=45038)
2024-04-28 16:31:53.678 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (1 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:32:01.949 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:32:01.954 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 2 runs have been attempted
2024-04-28 16:32:02.033 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset covertype (id=44159)
2024-04-28 16:32:02.105 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (2 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:32:11.142 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:32:11.147 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 3 runs have been attempted
2024-04-28 16:32:11.172 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset eye_movements (id=44157)
2024-04-28 16:32:11.262 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (3 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:32:20.921 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:32:20.924 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 4 runs have been attempted
2024-04-28 16:32:20.941 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset albert (id=45035)
2024-04-28 16:32:21.032 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (4 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:32:28.189 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:32:28.194 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 5 runs have been attempted
2024-04-28 16:32:28.277 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset covertype (id=44159)
2024-04-28 16:32:28.415 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (5 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:32:36.753 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:32:36.758 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 6 runs have been attempted
2024-04-28 16:32:36.787 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset road-safety (id=45038)
2024-04-28 16:32:36.896 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (6 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:32:45.061 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:32:45.066 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 7 runs have been attempted
2024-04-28 16:32:45.140 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset covertype (id=44159)
2024-04-28 16:32:45.258 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (7 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:32:54.214 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:32:54.219 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 8 runs have been attempted
2024-04-28 16:32:54.246 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset albert (id=45035)
2024-04-28 16:32:54.376 | INFO     | tabularbench.results.results_sweep:save:39 - Saved results (8 runs total) to outputs/2024-04-28/16-31-41/foundation-default-categorical_classification/results_sweep.nc
2024-04-28 16:33:02.162 | INFO     | tabularbench.sweeps.run_sweep:main_loop:116 - A free device cuda:3 is found and grabbed
2024-04-28 16:33:02.167 | INFO     | tabularbench.sweeps.run_sweep:main_loop:91 - Currently, 0 runs are busy and 9 runs have been attempted
2024-04-28 16:33:02.189 | INFO     | tabularbench.sweeps.run_sweep:main_loop:109 - Start default run for Foundation on categorical_classification with dataset default-of-credit-card-clients (id=45036)
