2024-03-24 12:06:15.266 | INFO     | tabularbench.core.run_experiment:run_experiment:24 - Start experiment on blood-transfusion-service-center (id=10101) with TabPFN doing classification
2024-03-24 12:06:15.267 | INFO     | tabularbench.core.run_experiment:run_experiment:27 - Set seed to 0
2024-03-24 12:06:15.267 | INFO     | tabularbench.core.run_experiment:run_experiment:29 - We are using the following hyperparameters:
2024-03-24 12:06:15.267 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_samples_support: 8192
2024-03-24 12:06:15.267 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_samples_query: 1024
2024-03-24 12:06:15.267 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_features: 100
2024-03-24 12:06:15.268 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     max_epochs: 300
2024-03-24 12:06:15.268 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     optimizer: adamw
2024-03-24 12:06:15.268 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr: 1e-05
2024-03-24 12:06:15.268 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     weight_decay: 0
2024-03-24 12:06:15.268 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr_scheduler: False
2024-03-24 12:06:15.269 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     lr_scheduler_patience: 30
2024-03-24 12:06:15.269 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     early_stopping_patience: 40
2024-03-24 12:06:15.269 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_pretrained_weights: True
2024-03-24 12:06:15.269 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     path_to_weights: tabularbench/models/tabPFN/prior_diff_real_checkpoint_n_0_epoch_42.cpkt
2024-03-24 12:06:15.269 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     n_ensembles: 1
2024-03-24 12:06:15.269 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_quantile_transformer: True
2024-03-24 12:06:15.270 | INFO     | tabularbench.core.run_experiment:run_experiment:31 -     use_feature_count_scaling: True
2024-03-24 12:06:15.302 | INFO     | tabularbench.core.run_experiment:run_experiment_:73 - Start split 1/10 of blood-transfusion-service-center (id=10101) with TABPFN doing CLASSIFICATION
2024-03-24 12:06:16.422 | INFO     | tabularbench.core.trainer_finetune:train:81 - Epoch 000 | Train loss: -.---- | Train score: -.---- | Val loss: 0.4586 | Val score: 0.7750
2024-03-24 12:06:16.761 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 001 | Train loss: 0.4863 | Train score: 0.7917 | Val loss: 0.4602 | Val score: 0.7750
2024-03-24 12:06:16.824 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 002 | Train loss: 0.4948 | Train score: 0.8021 | Val loss: 0.4644 | Val score: 0.7833
2024-03-24 12:06:16.874 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 003 | Train loss: 0.5165 | Train score: 0.7500 | Val loss: 0.4685 | Val score: 0.7833
2024-03-24 12:06:16.924 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 004 | Train loss: 0.4945 | Train score: 0.7917 | Val loss: 0.4700 | Val score: 0.7667
2024-03-24 12:06:16.968 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 005 | Train loss: 0.5091 | Train score: 0.8021 | Val loss: 0.4746 | Val score: 0.7667
2024-03-24 12:06:17.012 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 006 | Train loss: 0.5067 | Train score: 0.7604 | Val loss: 0.4797 | Val score: 0.7583
2024-03-24 12:06:17.071 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 007 | Train loss: 0.5253 | Train score: 0.7604 | Val loss: 0.4833 | Val score: 0.7500
2024-03-24 12:06:17.115 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 008 | Train loss: 0.4874 | Train score: 0.7604 | Val loss: 0.4794 | Val score: 0.7667
2024-03-24 12:06:17.160 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 009 | Train loss: 0.4639 | Train score: 0.7812 | Val loss: 0.4746 | Val score: 0.7750
2024-03-24 12:06:17.204 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 010 | Train loss: 0.4907 | Train score: 0.7917 | Val loss: 0.4709 | Val score: 0.7833
2024-03-24 12:06:17.248 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 011 | Train loss: 0.4810 | Train score: 0.7917 | Val loss: 0.4691 | Val score: 0.7750
2024-03-24 12:06:17.295 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 012 | Train loss: 0.4879 | Train score: 0.7812 | Val loss: 0.4681 | Val score: 0.7750
2024-03-24 12:06:17.357 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 013 | Train loss: 0.4467 | Train score: 0.8229 | Val loss: 0.4666 | Val score: 0.7833
2024-03-24 12:06:17.407 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 014 | Train loss: 0.5176 | Train score: 0.7812 | Val loss: 0.4676 | Val score: 0.7833
2024-03-24 12:06:17.454 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 015 | Train loss: 0.4581 | Train score: 0.8438 | Val loss: 0.4697 | Val score: 0.7833
2024-03-24 12:06:17.502 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 016 | Train loss: 0.4403 | Train score: 0.8229 | Val loss: 0.4698 | Val score: 0.7917
2024-03-24 12:06:17.548 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 017 | Train loss: 0.4702 | Train score: 0.7812 | Val loss: 0.4693 | Val score: 0.7917
2024-03-24 12:06:17.596 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 018 | Train loss: 0.4872 | Train score: 0.7812 | Val loss: 0.4676 | Val score: 0.7833
2024-03-24 12:06:17.647 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 019 | Train loss: 0.4657 | Train score: 0.8229 | Val loss: 0.4657 | Val score: 0.7917
2024-03-24 12:06:17.694 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 020 | Train loss: 0.4545 | Train score: 0.7917 | Val loss: 0.4639 | Val score: 0.8000
2024-03-24 12:06:17.741 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 021 | Train loss: 0.5648 | Train score: 0.7812 | Val loss: 0.4619 | Val score: 0.8000
2024-03-24 12:06:17.790 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 022 | Train loss: 0.4351 | Train score: 0.8125 | Val loss: 0.4598 | Val score: 0.8000
2024-03-24 12:06:17.840 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 023 | Train loss: 0.4830 | Train score: 0.7812 | Val loss: 0.4575 | Val score: 0.8000
2024-03-24 12:06:18.032 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 024 | Train loss: 0.4526 | Train score: 0.8229 | Val loss: 0.4559 | Val score: 0.8000
2024-03-24 12:06:18.286 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 025 | Train loss: 0.4621 | Train score: 0.8333 | Val loss: 0.4552 | Val score: 0.8000
2024-03-24 12:06:18.505 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 026 | Train loss: 0.4934 | Train score: 0.7812 | Val loss: 0.4562 | Val score: 0.8000
2024-03-24 12:06:18.551 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 027 | Train loss: 0.4337 | Train score: 0.8646 | Val loss: 0.4579 | Val score: 0.8083
2024-03-24 12:06:18.607 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 028 | Train loss: 0.3778 | Train score: 0.8125 | Val loss: 0.4601 | Val score: 0.8000
2024-03-24 12:06:18.658 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 029 | Train loss: 0.4296 | Train score: 0.8229 | Val loss: 0.4646 | Val score: 0.7917
2024-03-24 12:06:18.719 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 030 | Train loss: 0.4454 | Train score: 0.8125 | Val loss: 0.4681 | Val score: 0.8000
2024-03-24 12:06:18.857 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 031 | Train loss: 0.4399 | Train score: 0.8438 | Val loss: 0.4721 | Val score: 0.8000
2024-03-24 12:06:19.017 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 032 | Train loss: 0.4446 | Train score: 0.8125 | Val loss: 0.4727 | Val score: 0.8000
2024-03-24 12:06:19.140 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 033 | Train loss: 0.4334 | Train score: 0.8229 | Val loss: 0.4652 | Val score: 0.7833
2024-03-24 12:06:19.188 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 034 | Train loss: 0.4703 | Train score: 0.7708 | Val loss: 0.4656 | Val score: 0.7917
2024-03-24 12:06:19.250 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 035 | Train loss: 0.4885 | Train score: 0.7604 | Val loss: 0.4699 | Val score: 0.8000
2024-03-24 12:06:19.339 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 036 | Train loss: 0.4422 | Train score: 0.8021 | Val loss: 0.4721 | Val score: 0.7917
2024-03-24 12:06:19.398 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 037 | Train loss: 0.4336 | Train score: 0.8229 | Val loss: 0.4723 | Val score: 0.7917
2024-03-24 12:06:19.463 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 038 | Train loss: 0.4766 | Train score: 0.8021 | Val loss: 0.4677 | Val score: 0.7917
2024-03-24 12:06:19.521 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 039 | Train loss: 0.4202 | Train score: 0.8229 | Val loss: 0.4603 | Val score: 0.8000
2024-03-24 12:06:19.570 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 040 | Train loss: 0.4253 | Train score: 0.8333 | Val loss: 0.4515 | Val score: 0.8000
2024-03-24 12:06:19.775 | INFO     | tabularbench.core.trainer_finetune:train:92 - Epoch 041 | Train loss: 0.4811 | Train score: 0.8021 | Val loss: 0.4475 | Val score: 0.8250
